text,label
The ring that Jane got is too big for her. Jill will take it from her in the morning and exchange it for a smaller one.,0
"The conversation between Steven and Greg is about the rumored trade of Anthony Davis to the Los Angeles Lakers. They discuss the potential cost of acquiring Davis, the impact of having both Davis and LeBron James on the team, and the development",1
"Sofija was on a Russian reality show for 2 months where she had to complete tasks on screen and was unable to use her phone. She found it quite nice but manipulative, with producers promising money for following their instructions and nothing if she didn",1
Karolina will be back in Warsaw this weekend to spend time with Bianca. Enid will see Karolina soon.,0
"Nora, Zoey and Mila are having a gif war.",0
"Kylie is watching Madonna's videos, he still likes her. Reece thinks she's finished, while Kylie is defending her. Finally Reece and Kylie agree that they defy ageism, and don't want anyone to dictate them how to behave. ",0
"Ula feels humiliated by the behaviour of Molly at the school. Molly promises to make up for it, she invites Ula for ice cream. Ula will be around 7eleven at 12.",0
Greg offered Anna spaghetti and she accepted.,1
It was so funny for Joyce and Maria.,0
"Paige and Logan discuss the rumor that Hailey cheated on Zach with his best friend, and Paige expresses her shock and disappointment while Logan advises caution and not spreading the rumor until they have more information.",1
Kate didn't get in the school exchange to the USA. Lennart didn't want the basketball scholarship.,0
John wants to go on a trip next year. He and Ewan are following a blog of a person who travels to remote islands.,0
"Chuck offers Maya chocolate with raisins, to which she responds negatively.",1
"Martha found cheap tickets to Belfast for three days in January and bought them, prompting Bridget and Jenna to also buy tickets and go.",1
The restaurant that Aubrey and Lisa went to last night smelled bad. Aubrey is going to leave a bad review online.,0
Jack and Rose are discussing the man of the match award in yesterday's match and both agree that Messi is their favorite player.,1
"Debbie informs Chris that they are running late by 10 minutes, but Chris responds that there's no rush since the other guests haven't arrived yet. Debbie wishes Chris a smiley face and they part ways.",1
Sandra is angry at Jimmy for holding hands with another girl. ,0
Justin is volunteering at the soup kitchen for the homeless. Max will be there to help out in around 40 minutes.,0
She doesn't know how horrible she looks because she doesn't have a mirror.,0
"Fred and Rose are discussing a rumor that their company is changing its internal structure, and that their team may be divided and reorganized. Rose is skeptical, but Fred believes it is confirmed since it came from Jack. They also discuss",1
Kitty needs the account numbers of Barb and Ken to wire them money. ,0
Audrey and Adam are annoyed with the political situation in the UK concerning the Brexit. Audrey reckons the country is less powerful than before and people can be easily manipulated. Adam reckons the main problem is with real nationalists who share their believes with society.,0
"Josh, Logan, Mel, Ray, Ethan, Jose and Patricia got their test results from Michael.",0
"Thea and Thomas have just arrived to their honeymoon destination. Thea is jetlagged, Thomas is out. Thea liked the local street food, especially a cheap mushroom soup. The weather is hot.",0
"Sam and Pam are discussing the rise of populism and the role of the media in shaping public opinion, with Sam expressing concern about the lack of nuanced debate and the spread of fake news.",1
"Sue and Vicky are talking about plans for the night, but Vicky informs Sue that she is currently in Paris and won't be able to make any plans. Sue apologizes and they discuss when Vicky will return.",1
"Fernanda informs Leland that she did not go out last night and returned home at 10:30 PM. Leland responds with a non-committal ""Hmm ok"".",1
Jason's office lost a 2.5 million relationship and 7 employees since October.,0
Chris invited Jordan to a surprise date on Saturday. Michelle and Lee are excited.,0
Marta bought Prosecco and a kettle for Karolina's housewarming party and received payment from Asia for the items.,1
"Chris apologizes to Abigail for ignoring her and assures her that he is not mad at her, despite her previous assumption.",1
Conrad explains to Joanna why he likes football. ,0
Marge is not able to come today.  She will call Grace tomorrow. ,0
Philip and Olivia are going to acro this weekend.,0
Miller carried Carlos' lunch box to work. ,0
Gemma and Dina are discussing the time of their meeting and agree on 6:30.,1
The pretty girl quickly showered and is now home.,1
"Dan asks Jack if he can come over to play, Jack asks his mother and she says yes, but only if Dan brings mini choc rolls.",1
Anita is at Bologna station.,0
Jake and Mike are discussing a hockey game and whether Mike will attend. Jake invites Mike to come and they plan to meet up at the game.,1
"Brad, Hank, and Gary are discussing Brad's impressive performance in a tennis match, with Hank and Gary noting that it's his best match yet.",1
Samantha thanks R.city for attending her solo launch and R.city responds by saying it's nothing and they all love music. They express their willingness to attend future events and Samantha expresses her excitement to see them,1
"Gary arranged a meeting for 2:30 pm on Friday, November 16th at Malinche. There will be a shuttle leaving at 1:30 pm. The number of attendees is 10,",1
Chris got into a car accident on his way back from a gig and his car might be a write off. Frank offers to drive him around in the next few days.,1
"Helen has problems with her back and her hip. She thinks about operation and talked about it with doctors and friends, who know the problem. However, she's not going to have her body operated, until she can't practice sports and other activities.",0
"Hal asks Amy if she has homework for tomorrow, to which Amy replies that she doesn't. Hal reminds her that her mother is not at home today, and Amy suggests using the microwave. Hal agrees and tells her that he will",1
"Krzysztof and Alek plan to work out their chest and biceps together the next evening, and Alek suggests they also do glutes.",1
Doreen managed to post Billy's article but she had to do some corrections to it.,0
Victor informs Joan that he'll come and take a copy of her notes later on. Joan suggests Victor to call her when he arrives at the shoping centre and she'll direct Victor to her home area.,0
Willie and Trishia are going out for a beer tonight.,0
"Jenny offers to help Tim with his homework, as he is struggling with algebra, despite Tim initially stating that he doesn't need help.",1
